Time,RPM,DeltaT
0.0,2000.0000000000002,0.004891399759799242
50000.0,2000.0000000000002,0.003235899843275547
100000.0,2000.0000000000002,0.0030072000809013844
150000.0,2000.0000000000002,0.0031622000969946384
200000.0,2000.0000000000002,0.0029576998203992844
250000.0,2000.0000000000002,0.00293629989027977
300000.0,2000.0000000000002,0.0032710996456444263
350000.0,2000.0000000000002,0.002888899762183428
400000.0,2000.0000000000002,0.002956800162792206
450000.0,2000.0000000000002,0.004552099853754044
500000.0,2000.0000000000002,0.0033267000690102577
550000.0,2000.0000000000002,0.002989500295370817
600000.0,2000.0000000000002,0.0029434002935886383
650000.0,2000.0000000000002,0.0030710999853909016
700000.0,2000.0000000000002,0.0028927000239491463
750000.0,2000.0000000000002,0.00300810020416975
800000.0,2000.0000000000002,0.0028166002593934536
850000.0,2000.0000000000002,0.0028640995733439922
900000.0,2000.0000000000002,0.0032338998280465603
950000.0,2000.0000000000002,0.0049704997800290585
1000000.0,2000.0000000000002,0.003714699763804674
1050000.0,2000.0000000000002,0.0033623003400862217
1100000.0,2000.0000000000002,0.003034300170838833
1150000.0,2000.0000000000002,0.0030131000094115734
1200000.0,2000.0000000000002,0.0029058000072836876
1250000.0,2000.0000000000002,0.0030469000339508057
1300000.0,2000.0000000000002,0.002853099722415209
1350000.0,2000.0000000000002,0.0030192998237907887
1400000.0,2000.0000000000002,0.0031181001104414463
1450000.0,2000.0000000000002,0.0034610996954143047
1500000.0,2000.0000000000002,0.0030979998409748077
1550000.0,2000.0000000000002,0.0029751998372375965
1600000.0,2000.0000000000002,0.0027852002531290054
1650000.0,2000.0000000000002,0.002833400387316942
1700000.0,2000.0000000000002,0.002791300415992737
1750000.0,2000.0000000000002,0.0029287999495863914
1800000.0,2000.0000000000002,0.002886899746954441
1850000.0,2000.0000000000002,0.002880900166928768
1900000.0,2000.0000000000002,0.0032132002525031567
1950000.0,2000.0000000000002,0.0030883001163601875
2000000.0,2000.0000000000002,0.002836099825799465
2050000.0,2000.0000000000002,0.0029045003466308117
2100000.0,2000.0000000000002,0.0027781003154814243
2150000.0,2000.0000000000002,0.002833500038832426
2200000.0,2000.0000000000002,0.002788000274449587
2250000.0,2000.0000000000002,0.0027761999517679214
2300000.0,2000.0000000000002,0.003052700310945511
2350000.0,2000.0000000000002,0.0029184003360569477
2400000.0,2000.0000000000002,0.0030652997083961964
2450000.0,2000.0000000000002,0.0031797001138329506
2500000.0,2000.0000000000002,0.0030402997508645058
2550000.0,2000.0000000000002,0.0029309000819921494
2600000.0,2000.0000000000002,0.00304869981482625
2650000.0,2000.0000000000002,0.002871100325137377
2700000.0,2000.0000000000002,0.0028882999904453754
2750000.0,2000.0000000000002,0.002899100072681904
2800000.0,2000.0000000000002,0.0028718002140522003
2850000.0,2000.0000000000002,0.003020599950104952
2900000.0,2000.0000000000002,0.003299300093203783
2950000.0,2000.0000000000002,0.003087699878960848
3000000.0,2000.0000000000002,0.0028746998868882656
3050000.0,2000.0000000000002,0.0029425998218357563
3100000.0,2000.0000000000002,0.002802100032567978
3150000.0,2000.0000000000002,0.003081799950450659
3200000.0,2000.0000000000002,0.002973200287669897
3250000.0,2000.0000000000002,0.0028627002611756325
3300000.0,2000.0000000000002,0.0028533004224300385
3350000.0,2000.0000000000002,0.002835999708622694
3400000.0,2000.0000000000002,0.002981300000101328
3450000.0,2000.0000000000002,0.0033355997875332832
3500000.0,2000.0000000000002,0.003041499760001898
3550000.0,2000.0000000000002,0.002904800232499838
3600000.0,2000.0000000000002,0.002918199636042118
3650000.0,2000.0000000000002,0.003051800187677145
3700000.0,2000.0000000000002,0.0029592998325824738
3750000.0,2000.0000000000002,0.002918099984526634
3800000.0,2000.0000000000002,0.0028960001654922962
3850000.0,2000.0000000000002,0.002826500218361616
3900000.0,2000.0000000000002,0.0031699002720415592
3950000.0,2000.0000000000002,0.003558000084012747
4000000.0,2000.0000000000002,0.003132900223135948
4050000.0,2000.0000000000002,0.002931599970906973
4100000.0,2000.0000000000002,0.0027715000323951244
4150000.0,2000.0000000000002,0.0029346002265810966
4200000.0,2000.0000000000002,0.0027926997281610966
4250000.0,2000.0000000000002,0.0028075999580323696
4300000.0,2000.0000000000002,0.00288210017606616
4350000.0,2000.0000000000002,0.0028157997876405716
4400000.0,2000.0000000000002,0.0028618997894227505
4450000.0,2000.0000000000002,0.003336200024932623
4500000.0,2000.0000000000002,0.003221900202333927
4550000.0,2000.0000000000002,0.0029469002038240433
4600000.0,2000.0000000000002,0.002961099613457918
4650000.0,2000.0000000000002,0.002902400214225054
4700000.0,2000.0000000000002,0.002802399918437004
4750000.0,2000.0000000000002,0.0029482003301382065
4800000.0,2000.0000000000002,0.0029610004276037216
4850000.0,2000.0000000000002,0.002790600061416626
4900000.0,2000.0000000000002,0.0028388001956045628
4950000.0,2000.0000000000002,0.003272899892181158
