Time,RPM,DeltaT
0.0,2000.0000000000002,0.005345000419765711
50000.0,2000.0000000000002,0.004378299694508314
100000.0,2000.0000000000002,0.0037680999375879765
150000.0,2000.0000000000002,0.0031208000145852566
200000.0,2000.0000000000002,0.003013799898326397
250000.0,2000.0000000000002,0.0029771998524665833
300000.0,2000.0000000000002,0.003114699851721525
350000.0,2000.0000000000002,0.0028761001303792
400000.0,2000.0000000000002,0.0028907996602356434
450000.0,2000.0000000000002,0.0031137000769376755
500000.0,2000.0000000000002,0.0032687000930309296
550000.0,2000.0000000000002,0.003590600099414587
600000.0,2000.0000000000002,0.0031117997132241726
650000.0,2000.0000000000002,0.0030120001174509525
700000.0,2000.0000000000002,0.0029601999558508396
750000.0,2000.0000000000002,0.002927000168710947
800000.0,2000.0000000000002,0.0030020996928215027
850000.0,2000.0000000000002,0.0029170000925660133
900000.0,2000.0000000000002,0.003113099839538336
950000.0,2000.0000000000002,0.0031782998703420162
1000000.0,2000.0000000000002,0.003046100027859211
1050000.0,2000.0000000000002,0.003714000340551138
1100000.0,2000.0000000000002,0.0032152002677321434
1150000.0,2000.0000000000002,0.003007299732416868
1200000.0,2000.0000000000002,0.0030881999991834164
1250000.0,2000.0000000000002,0.002980299759656191
1300000.0,2000.0000000000002,0.0030282000079751015
1350000.0,2000.0000000000002,0.002945400308817625
1400000.0,2000.0000000000002,0.0029354002326726913
1450000.0,2000.0000000000002,0.003240499645471573
1500000.0,2000.0000000000002,0.0030640996992588043
1550000.0,2000.0000000000002,0.0033820997923612595
1600000.0,2000.0000000000002,0.003115500323474407
1650000.0,2000.0000000000002,0.0030596996657550335
1700000.0,2000.0000000000002,0.002971199806779623
1750000.0,2000.0000000000002,0.0031241998076438904
1800000.0,2000.0000000000002,0.002944400068372488
1850000.0,2000.0000000000002,0.003334900364279747
1900000.0,2000.0000000000002,0.003066999837756157
1950000.0,2000.0000000000002,0.0029984000138938427
2000000.0,2000.0000000000002,0.0031957002356648445
2050000.0,2000.0000000000002,0.0033914996311068535
2100000.0,2000.0000000000002,0.0031880997121334076
2150000.0,2000.0000000000002,0.0029935999773442745
2200000.0,2000.0000000000002,0.002923700027167797
2250000.0,2000.0000000000002,0.003038200084120035
2300000.0,2000.0000000000002,0.003906100057065487
2350000.0,2000.0000000000002,0.0034767999313771725
2400000.0,2000.0000000000002,0.0032389997504651546
2450000.0,2000.0000000000002,0.0029552998021245003
2500000.0,2000.0000000000002,0.0037266998551785946
2550000.0,2000.0000000000002,0.0036213998682796955
2600000.0,2000.0000000000002,0.0031264000572264194
2650000.0,2000.0000000000002,0.002983599901199341
2700000.0,2000.0000000000002,0.003050799947232008
2750000.0,2000.0000000000002,0.003421700093895197
2800000.0,2000.0000000000002,0.002963199745863676
2850000.0,2000.0000000000002,0.0028951000422239304
2900000.0,2000.0000000000002,0.0029418999329209328
2950000.0,2000.0000000000002,0.0033765998668968678
3000000.0,2000.0000000000002,0.003674700390547514
3050000.0,2000.0000000000002,0.0031646997667849064
3100000.0,2000.0000000000002,0.0028987997211515903
3150000.0,2000.0000000000002,0.0028757001273334026
3200000.0,2000.0000000000002,0.002935099881142378
3250000.0,2000.0000000000002,0.0028482996858656406
3300000.0,2000.0000000000002,0.002893999684602022
3350000.0,2000.0000000000002,0.0028097997419536114
3400000.0,2000.0000000000002,0.002825300209224224
3450000.0,2000.0000000000002,0.0027834000065922737
3500000.0,2000.0000000000002,0.0032303002662956715
3550000.0,2000.0000000000002,0.0031701000407338142
3600000.0,2000.0000000000002,0.0029278001748025417
3650000.0,2000.0000000000002,0.002888800110667944
3700000.0,2000.0000000000002,0.0028514997102320194
3750000.0,2000.0000000000002,0.003470499999821186
3800000.0,2000.0000000000002,0.0035093999467790127
3850000.0,2000.0000000000002,0.003313000313937664
3900000.0,2000.0000000000002,0.0030547003261744976
3950000.0,2000.0000000000002,0.0029828003607690334
4000000.0,2000.0000000000002,0.003319700248539448
4050000.0,2000.0000000000002,0.0030731000006198883
4100000.0,2000.0000000000002,0.002931700088083744
4150000.0,2000.0000000000002,0.0028735999949276447
4200000.0,2000.0000000000002,0.0028615999035537243
4250000.0,2000.0000000000002,0.0029553999193012714
4300000.0,2000.0000000000002,0.0027716001495718956
4350000.0,2000.0000000000002,0.0029563000425696373
4400000.0,2000.0000000000002,0.002840699627995491
4450000.0,2000.0000000000002,0.0028858999721705914
4500000.0,2000.0000000000002,0.00316770002245903
4550000.0,2000.0000000000002,0.0032031997106969357
4600000.0,2000.0000000000002,0.003034300170838833
4650000.0,2000.0000000000002,0.0029365001246333122
4700000.0,2000.0000000000002,0.0028929999098181725
4750000.0,2000.0000000000002,0.0029575000517070293
4800000.0,2000.0000000000002,0.0029126997105777264
4850000.0,2000.0000000000002,0.002770900260657072
4900000.0,2000.0000000000002,0.002952799666672945
4950000.0,2000.0000000000002,0.0029114997014403343
