Time,RPM,DeltaT
0.0,2000.0000000000002,0.005018699914216995
50000.0,2000.0000000000002,0.0034699998795986176
100000.0,2000.0000000000002,0.0033334000036120415
150000.0,2000.0000000000002,0.003275299910455942
200000.0,2000.0000000000002,0.002954700030386448
250000.0,2000.0000000000002,0.0029206001199781895
300000.0,2000.0000000000002,0.002956099808216095
350000.0,2000.0000000000002,0.0029278998263180256
400000.0,2000.0000000000002,0.00290969992056489
450000.0,2000.0000000000002,0.0028395000845193863
500000.0,2000.0000000000002,0.0028719999827444553
550000.0,2000.0000000000002,0.003279500175267458
600000.0,2000.0000000000002,0.0033122003078460693
650000.0,2000.0000000000002,0.0030129002407193184
700000.0,2000.0000000000002,0.0029938998632133007
750000.0,2000.0000000000002,0.0028563998639583588
800000.0,2000.0000000000002,0.0029462999664247036
850000.0,2000.0000000000002,0.0028212000615894794
900000.0,2000.0000000000002,0.0028164000250399113
950000.0,2000.0000000000002,0.0028301002457737923
1000000.0,2000.0000000000002,0.002888699993491173
1050000.0,2000.0000000000002,0.0029786000959575176
1100000.0,2000.0000000000002,0.004504600074142218
1150000.0,2000.0000000000002,0.003130500204861164
1200000.0,2000.0000000000002,0.003051899839192629
1250000.0,2000.0000000000002,0.002827799879014492
1300000.0,2000.0000000000002,0.0031424998305737972
1350000.0,2000.0000000000002,0.002938899677246809
1400000.0,2000.0000000000002,0.003320199903100729
1450000.0,2000.0000000000002,0.0030793999321758747
1500000.0,2000.0000000000002,0.002939899917691946
1550000.0,2000.0000000000002,0.0031949998810887337
1600000.0,2000.0000000000002,0.002819100394845009
1650000.0,2000.0000000000002,0.0029023997485637665
1700000.0,2000.0000000000002,0.0028556999750435352
1750000.0,2000.0000000000002,0.0028098002076148987
1800000.0,2000.0000000000002,0.0033736000768840313
1850000.0,2000.0000000000002,0.0032778000459074974
1900000.0,2000.0000000000002,0.0030849999748170376
1950000.0,2000.0000000000002,0.002900699619203806
2000000.0,2000.0000000000002,0.0028737997636198997
2050000.0,2000.0000000000002,0.003261399921029806
2100000.0,2000.0000000000002,0.0030674999579787254
2150000.0,2000.0000000000002,0.0028722998686134815
2200000.0,2000.0000000000002,0.0028385999612510204
2250000.0,2000.0000000000002,0.002866600174456835
2300000.0,2000.0000000000002,0.002856300212442875
2350000.0,2000.0000000000002,0.003691200166940689
2400000.0,2000.0000000000002,0.003116799984127283
2450000.0,2000.0000000000002,0.003127800300717354
2500000.0,2000.0000000000002,0.003122599795460701
2550000.0,2000.0000000000002,0.0031878999434411526
2600000.0,2000.0000000000002,0.0029533999040722847
2650000.0,2000.0000000000002,0.0028157001361250877
2700000.0,2000.0000000000002,0.002943499945104122
2750000.0,2000.0000000000002,0.0027799000963568687
2800000.0,2000.0000000000002,0.002941800281405449
2850000.0,2000.0000000000002,0.0033863000571727753
2900000.0,2000.0000000000002,0.003117599990218878
2950000.0,2000.0000000000002,0.0029298001900315285
3000000.0,2000.0000000000002,0.0028777997940778732
