Time,RPM,DeltaT
0.0,2000.0000000000002,0.006774500012397766
50000.0,2000.0000000000002,0.0030963998287916183
100000.0,2000.0000000000002,0.0031377002596855164
150000.0,2000.0000000000002,0.0031667998991906643
200000.0,2000.0000000000002,0.0031056003645062447
250000.0,2000.0000000000002,0.003106100019067526
300000.0,2000.0000000000002,0.002908400259912014
350000.0,2000.0000000000002,0.002810399979352951
400000.0,2000.0000000000002,0.002911000046879053
450000.0,2000.0000000000002,0.003011599648743868
500000.0,2000.0000000000002,0.0028134998865425587
550000.0,2000.0000000000002,0.0027588000521063805
600000.0,2000.0000000000002,0.0027843001298606396
650000.0,2000.0000000000002,0.002809000201523304
700000.0,2000.0000000000002,0.003284499980509281
750000.0,2000.0000000000002,0.0036215996369719505
800000.0,2000.0000000000002,0.0037031997926533222
850000.0,2000.0000000000002,0.0031150998547673225
900000.0,2000.0000000000002,0.003135299775749445
950000.0,2000.0000000000002,0.0031691002659499645
1000000.0,2000.0000000000002,0.0029323999769985676
1050000.0,2000.0000000000002,0.0027946000918745995
1100000.0,2000.0000000000002,0.0029273000545799732
1150000.0,2000.0000000000002,0.0028248000890016556
1200000.0,2000.0000000000002,0.003362799994647503
1250000.0,2000.0000000000002,0.0030976999551057816
1300000.0,2000.0000000000002,0.0030099996365606785
1350000.0,2000.0000000000002,0.002898300066590309
1400000.0,2000.0000000000002,0.002768200356513262
1450000.0,2000.0000000000002,0.0029058000072836876
1500000.0,2000.0000000000002,0.0027529001235961914
1550000.0,2000.0000000000002,0.0028095999732613564
1600000.0,2000.0000000000002,0.0028506997041404247
1650000.0,2000.0000000000002,0.0027671996504068375
1700000.0,2000.0000000000002,0.002785199787467718
1750000.0,2000.0000000000002,0.003215000033378601
1800000.0,2000.0000000000002,0.003130499739199877
1850000.0,2000.0000000000002,0.002936100121587515
1900000.0,2000.0000000000002,0.0029937000945210457
1950000.0,2000.0000000000002,0.0028192000463604927
2000000.0,2000.0000000000002,0.003074199892580509
2050000.0,2000.0000000000002,0.002815000247210264
2100000.0,2000.0000000000002,0.00290969992056489
2150000.0,2000.0000000000002,0.0028003002516925335
2200000.0,2000.0000000000002,0.0028316001407802105
2250000.0,2000.0000000000002,0.003167499788105488
2300000.0,2000.0000000000002,0.0033494997769594193
2350000.0,2000.0000000000002,0.003078300040215254
2400000.0,2000.0000000000002,0.0028133997693657875
2450000.0,2000.0000000000002,0.0028026001527905464
2500000.0,2000.0000000000002,0.0028953002765774727
2550000.0,2000.0000000000002,0.0029470003210008144
2600000.0,2000.0000000000002,0.0029088002629578114
2650000.0,2000.0000000000002,0.002741399686783552
2700000.0,2000.0000000000002,0.002828800119459629
2750000.0,2000.0000000000002,0.00286349980160594
2800000.0,2000.0000000000002,0.0036916998215019703
2850000.0,2000.0000000000002,0.003938800189644098
2900000.0,2000.0000000000002,0.002925700042396784
2950000.0,2000.0000000000002,0.0029935999773442745
3000000.0,2000.0000000000002,0.0030505997128784657
3050000.0,2000.0000000000002,0.0028869998641312122
3100000.0,2000.0000000000002,0.002867999952286482
3150000.0,2000.0000000000002,0.002894500270485878
3200000.0,2000.0000000000002,0.0028258003294467926
3250000.0,2000.0000000000002,0.002754699904471636
3300000.0,2000.0000000000002,0.0032955999486148357
3350000.0,2000.0000000000002,0.003069200087338686
3400000.0,2000.0000000000002,0.0029496001079678535
3450000.0,2000.0000000000002,0.0028629996813833714
3500000.0,2000.0000000000002,0.002846000250428915
3550000.0,2000.0000000000002,0.002951399888843298
3600000.0,2000.0000000000002,0.0028862999752163887
3650000.0,2000.0000000000002,0.002788499929010868
3700000.0,2000.0000000000002,0.0029253000393509865
3750000.0,2000.0000000000002,0.0027967998757958412
3800000.0,2000.0000000000002,0.0028397999703884125
3850000.0,2000.0000000000002,0.0038191997446119785
3900000.0,2000.0000000000002,0.0030145002529025078
3950000.0,2000.0000000000002,0.0029194001108407974
4000000.0,2000.0000000000002,0.0028204000554978848
4050000.0,2000.0000000000002,0.0030060000717639923
4100000.0,2000.0000000000002,0.002868100069463253
4150000.0,2000.0000000000002,0.002819799818098545
4200000.0,2000.0000000000002,0.0029715998098254204
4250000.0,2000.0000000000002,0.0028198999352753162
4300000.0,2000.0000000000002,0.00284250034019351
4350000.0,2000.0000000000002,0.003250500187277794
4400000.0,2000.0000000000002,0.0029811998829245567
4450000.0,2000.0000000000002,0.0030327998101711273
4500000.0,2000.0000000000002,0.002908699680119753
4550000.0,2000.0000000000002,0.0028017000295221806
4600000.0,2000.0000000000002,0.002954700030386448
4650000.0,2000.0000000000002,0.0029321000911295414
4700000.0,2000.0000000000002,0.002873800229281187
4750000.0,2000.0000000000002,0.0029135001823306084
4800000.0,2000.0000000000002,0.002842599991708994
4850000.0,2000.0000000000002,0.0027856999076902866
4900000.0,2000.0000000000002,0.003891399595886469
4950000.0,2000.0000000000002,0.003270499873906374
5000000.0,2000.0000000000002,0.0031035998836159706
5050000.0,2000.0000000000002,0.002980299759656191
5100000.0,2000.0000000000002,0.002938699908554554
5150000.0,2000.0000000000002,0.0028444998897612095
5200000.0,2000.0000000000002,0.0028560999780893326
5250000.0,2000.0000000000002,0.002781399991363287
5300000.0,2000.0000000000002,0.002854299731552601
5350000.0,2000.0000000000002,0.002841599751263857
5400000.0,2000.0000000000002,0.0032966001890599728
5450000.0,2000.0000000000002,0.0033866004087030888
5500000.0,2000.0000000000002,0.002957399934530258
5550000.0,2000.0000000000002,0.0028468999080359936
5600000.0,2000.0000000000002,0.002850600052624941
5650000.0,2000.0000000000002,0.0031829001381993294
5700000.0,2000.0000000000002,0.0027644000947475433
5750000.0,2000.0000000000002,0.0028202002868056297
5800000.0,2000.0000000000002,0.0028571002185344696
5850000.0,2000.0000000000002,0.0029591000638902187
5900000.0,2000.0000000000002,0.0032735001295804977
5950000.0,2000.0000000000002,0.003548199776560068
6000000.0,2000.0000000000002,0.0028840000741183758
6050000.0,2000.0000000000002,0.002932799980044365
6100000.0,2000.0000000000002,0.0029961997643113136
